,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text,text_original
461,623495974,False,finalized,3,12/12/14 9:29,1,1.0,Tue Dec 02 20:00:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['movi', 'itun', 'match', 'icloud', 'remov', 'actual', 'trailer', 'annoy']",There's a movie in my iTunes Match / iCloud that I can't remove. Actually it's a trailer. Very annoying @Apple.
462,623495975,False,finalized,6,12/12/14 9:01,5,0.7026,Tue Dec 02 20:03:18 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['silver', 'finish', 'place', 'second', 'even', 'via']",Silver finish: The #AppleWatch places second before it's even out http://t.co/lAEe2Uy4QD via @macworld #aapl
463,623495976,False,finalized,3,12/12/14 13:43,1,1.0,Tue Dec 02 20:04:02 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['siri', 'bull', 'shit', 'tell', 'gonna', 'rain', 'shit', 'da', 'fuck', 'pay']",Siri be on that bull shit telling me it's not gonna rain and shit da fuck I pay for her for @apple
464,623495977,False,finalized,6,12/12/14 4:58,5,0.4876,Tue Dec 02 20:04:48 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['give', 'job', 'never', 'suffer', 'window', 'os', 'person', 'work', 'use']",@Apple Give me a job so I never have to suffer through Windows OS for personal nor work use
465,623495978,False,finalized,3,12/12/14 3:00,3,0.6781,Tue Dec 02 20:05:07 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['sold', 'aapl', 'long', 'day']",#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading #stocks
466,623495979,False,finalized,6,12/12/14 11:30,1,0.6544,Tue Dec 02 20:05:21 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['unseat', 'classroom', 'beat']",.@Google Unseats @Apple In U.S. Classrooms As #Chromebooks Beat #iPads
467,623495980,False,finalized,5,12/11/14 22:09,5,0.7903,Tue Dec 02 20:05:42 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['shop', 'paid', 'may', 'receiv', 'good', 'flight', 'far', 'better']","@macmall is the @united of shopping. you have paid, but you may or not receive your goods (or flight). @apple far better at #custserv"
468,623495981,False,finalized,3,12/11/14 23:57,3,0.6751,Tue Dec 02 20:08:40 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['wait', 'bubblew', 'via']",waiting on my #iPod - Bubblews http://t.co/un1LzQKrL0 via @apple #apple
469,623495982,False,finalized,3,12/12/14 2:17,1,1.0,Tue Dec 02 20:10:57 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['chang', 'word', 'even', 'misspel', 'like', 'realli', 'would', 'realli', 'like', 'know']",Changing words that aren't even misspelled like where do they REALLY do that at???? I would really like to know. @apple
470,623495983,False,finalized,3,12/12/14 22:03,1,0.6628,Tue Dec 02 20:12:18 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['russia', 'could', 'ban', 'inc', 'iphon', 'lawmak', 'report']",Russia Could Ban #Apple Inc. iPhone For Lawmakers [REPORT] http://t.co/WrAI7vkuz2 #aapl
471,623495984,False,finalized,3,12/12/14 2:28,3,0.6827,Tue Dec 02 20:12:53 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['lot', 'goe', 'build', 'brand', 'becom', 'pick', 'good', 'name']",There is a lot more that goes into building a brand.  You don't becom @apple just by picking a good name. @itsAventum_ @TheAphotic
472,623495985,False,finalized,3,12/12/14 21:40,3,0.6538,Tue Dec 02 20:15:40 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['inc', 'short', 'interest', 'significantli', 'novemb']",#Apple Inc. Short Interest Down Significantly In November http://t.co/6ReutKybS2 #aapl
473,623495986,False,finalized,3,12/11/14 21:06,3,0.6613,Tue Dec 02 20:15:49 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['worri', 'crash', 'anyth', 'even', 'stop']",Don't worry @bentkraus. you can crash anything. Not even @Apple can stop you
474,623495987,False,finalized,3,12/12/14 2:28,1,1.0,Tue Dec 02 20:18:47 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['macmail', 'os', 'realli', 'give', 'hard', 'time', 'altern', 'email', 'program']",.@apple MacMail on OS X #Yosemite is really giving me a hard time. Is there an alternative email program out there? #YosemiteProblems
475,623495988,False,finalized,3,12/12/14 13:42,1,0.6458,Tue Dec 02 20:19:48 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['russian', 'lawmak', 'think', 'iphon', 'steal', 'state', 'secret', 'aapl']","Russian lawmaker thinks the iPhone is stealing state secrets $AAPL #aapl
http://t.co/ixxTdEtliT"
476,623495989,False,finalized,3,12/12/14 2:56,3,1.0,Tue Dec 02 20:21:48 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'fibonacci', 'technic', 'level', 'last', 'intraday', 'updat', 'aapl']","APPLE - Fibonacci Technicals Levels - LAST Intraday  Update - $AAPL #aapl 
http://t.co/9tLzXOlfzG"
477,623495990,False,finalized,3,12/12/14 13:37,3,1.0,Tue Dec 02 20:22:22 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'fibonacci', 'technic', 'level', 'last', 'intraday', 'updat', 'aapl']","RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST Intraday  Update - $AAPL #aapl 
http://t.co/9tLzXOlfzG"
478,623495991,False,finalized,3,12/11/14 14:28,1,1.0,Tue Dec 02 20:27:21 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['autocorrect', 'chang', 'actual', 'word', 'word', 'spell', 'actual', 'word', 'wrong', 'correct', 'fuck', 'yall', 'nigga']",Autocorrect changes actual words to other words but when I spell an actual word wrong it doesn't correct it? Fuck yall niggas @apple
479,623495992,False,finalized,3,12/11/14 14:46,5,1.0,Tue Dec 02 20:29:06 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['macbook', 'love', 'today']",macbook love today @apple
480,623495993,False,finalized,3,12/11/14 14:36,5,1.0,Tue Dec 02 20:34:09 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['movi', 'chef', 'origin', 'amp', 'well', 'execut', 'remind', 'day', 'steve', 'job', 'dream', 'creat']",@Jon_Favreau movie 'chef' so original &amp; well executed. Reminded me of the days Steve Jobs dreaming up @apple and then created the #iPhone
481,623495994,False,finalized,3,12/12/14 14:28,3,1.0,Tue Dec 02 20:35:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['drop', 'protect', 'mechan', 'chang', 'devic']","@Apple [#Apple] #Patents An #iPhone Drop Protection Mechanism That Changes Device .... (#Tuesday, 2 #December) http://t.co/W5X6P2CgAw"
482,623495995,False,finalized,3,12/12/14 8:42,3,1.0,Tue Dec 02 20:38:11 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'intraday', 'comment', 'last', 'updat', 'premium', 'user']","APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
483,623495996,False,finalized,3,12/12/14 17:45,3,1.0,Tue Dec 02 20:38:28 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['happen', 'appl', 'inc']",What Happened To Apple Inc?   http://t.co/FJEXI3oP0U  #aapl #apple @MoneyPress http://t.co/wXKmmTMArW
484,623495997,False,finalized,3,12/11/14 18:44,1,1.0,Tue Dec 02 20:39:30 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['hell', 'gb', 'data', 'phone']",what the hell is this 5gbs of 'other' data on my phone @Apple?????????
485,623495998,False,finalized,3,12/12/14 8:40,5,1.0,Tue Dec 02 20:44:29 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['tweet', 'nando', 'phone', 'put', 'cap', 'like', 'iphon', 'six', 'know', 'favourit', 'restaur', 'good', 'phone', 'gg']","if I tweet about NANDOS my phone puts it in caps, I like the iPhone six, it knows my favourite restaurant. good phone GG @apple"
486,623495999,False,finalized,3,12/12/14 22:13,3,1.0,Tue Dec 02 20:44:34 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appleec', 'trade', 'daili', 'profit', 'sh', 'weekli', 'profit', 'sh']","Apple:Dec 2 Trading Daily Profit $3.34/sh, Weekly Profits of $13.37/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/ISJv7tZk0l"
487,623496000,False,finalized,6,12/12/14 15:04,not_relevant,0.6617,Tue Dec 02 20:44:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['technolog', 'sector', 'updat', 'ntl', 'tmu', 'set', 'go', 'trial', 'tuesday', 'regardin']","Technology Sector Update for 12/02/2014: NTLS, #AAPL, TMUS, S: #Nasdaq: is set to go to trial Tuesday regardin... http://t.co/yurC0DokBu"
488,623496001,False,finalized,3,12/12/14 2:32,3,1.0,Tue Dec 02 20:45:36 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['well', 'fargo', 'continu', 'promot', 'appl', 'pay', 'new', 'advertis']",Wells Fargo Continues Promoting Apple Pay With New Advertisement http://t.co/5XarM27WRi #AAPL
489,623496002,False,finalized,3,12/12/14 21:02,3,1.0,Tue Dec 02 20:45:48 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['let', 'forget', 'press', 'effect', 'stock', 'defend', 'ipod', 'antitrust', 'suit']",Let's not forget that press effects stock @Apple to Defend Against iPod Antitrust Suit http://t.co/pqJ0bKIMb8
490,623496003,False,finalized,3,12/12/14 12:21,3,0.6739,Tue Dec 02 20:50:20 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['foxbustv', 'time', 'start', 'buy']",FoxBusTV:  Is it time to start buying #Apple? | http://t.co/RmhvTdnPaY #aapl
491,623496004,False,finalized,3,12/12/14 16:21,3,1.0,Tue Dec 02 20:50:34 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['heck', 'taco', 'emoji']",How in the heck isn't there a taco emoji? @apple
492,623496005,False,finalized,6,12/12/14 18:28,1,0.5193,Tue Dec 02 21:00:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['teve', 'job', 'email', 'featur', 'appl', 'ipod', 'antitrust', 'trial']",#AAPL:Steve Jobs emails featured in Apple iPod U.S. antitrust trial...http://t.co/KUKwAblVTp
493,623496006,False,finalized,3,12/12/14 9:28,3,1.0,Tue Dec 02 21:00:07 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['trade', 'aapl', 'nightli', 'updat', 'visit', 'free']","Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
494,623496007,False,finalized,3,12/12/14 14:08,1,0.6552,Tue Dec 02 21:00:20 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['name', 'desir', 'brand', 'amp', 'beat', 'rival', 'via']",".@Sony named 'most-desired brand' during #BlackFriday &amp; #CyberMonday, beating #tech rival @Apple: http://t.co/4YN6pUtLKK via @TheDrum"
495,623496008,False,finalized,3,12/12/14 11:30,3,1.0,Tue Dec 02 21:00:23 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['strateg', 'step', 'toward', 'full', 'time']",Strategic steps towards Full-Time #Trading http://t.co/JH7BMS1Kgb  #stocks #futures #forex #trader #es  #baba #aapl #gpro #fb #eem #eSignal
496,623496009,False,finalized,3,12/11/14 18:38,3,0.6543,Tue Dec 02 21:03:30 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['result', 'pilothous', 'program', 'see', 'loyal', 'custom']",Results of our' #Mobility PilotHouse program. @ATT  @Cisco @Apple see which had the most loyal customers. http://t.co/FAyv72N0xt
497,623496010,False,finalized,3,12/11/14 22:16,3,0.6734,Tue Dec 02 21:05:08 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['imho', 'go', 'lower', 'reason', 'bottom', 'also', 'btw', 'go']","@optionmonster IMHO, #oil is going lower, no reason not to, no bottom here. Also, BTW #AAPL is going $200. @CNBCClosingBell #boldstatement"
498,623496011,False,finalized,3,12/12/14 12:12,3,0.6739,Tue Dec 02 21:06:29 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['teve', 'job', 'email', 'featur', 'appl', 'ipod', 'antitrust', 'trial']",RT @NewsMintApp: #AAPL:Steve Jobs emails featured in Apple iPod U.S. antitrust trial...http://t.co/KUKwAblVTp
499,623496012,False,finalized,3,12/11/14 22:14,1,0.6443,Tue Dec 02 21:10:27 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['beat', 'educ', 'market', 'amid', 'ipad', 'slowdown']",@Google Beating @Apple in U.S. Education Market Amid iPad Slowdown http://t.co/KTsLbYeNTa #neo
500,623496013,False,finalized,3,12/12/14 20:45,5,0.6804,Tue Dec 02 21:11:28 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['see', 'even', 'courtesi', 'repli', 'said', 'stay', 'much', 'better', 'custom', 'servic']",@SonyUK see not even have the courtesy to reply as I said should have stayed with @apple much better customer service from them
501,623496014,False,finalized,3,12/12/14 21:30,1,0.6884,Tue Dec 02 21:16:54 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['steve', 'job', 'testifi', 'trial', 'beyond', 'grave']",@TIME: Steve Jobs to testify in @Apple trial from beyond the grave http://t.co/pPab0v8hUn
502,623496015,False,finalized,3,12/12/14 0:52,3,0.636,Tue Dec 02 21:20:21 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['simpl', 'rule', 'young', 'design', 'legendari', 'design', 'susan', 'kare', 'via']",2 simple rules for young designers from legendary @Apple designer Susan Kare via @FastCoDesign http://t.co/NLzn2m5FjG
503,623496016,False,finalized,3,12/12/14 0:42,3,0.6656,Tue Dec 02 21:22:24 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['sold', 'count', 'rt', 'imho', 'go', 'lower', 'bottom', 'also', 'btw', 'go']","sold to you on both counts RT @ualdrivr: @optionmonster IMHO, #oil is going lower,  no bottom here. Also, BTW #AAPL is going $200"
504,623496017,False,finalized,3,12/12/14 8:58,3,1.0,Tue Dec 02 21:25:56 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['compani', 'grow', 'faster', 'appl', 'inc']",5 Companies Growing Faster Than Apple Inc. http://t.co/QsoC8dir60 #AAPL
505,623496018,False,finalized,3,12/12/14 19:36,3,0.7177,Tue Dec 02 21:30:04 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'co', 'founder', 'woz', 'go', 'realiti', 'tv']",#AAPL:Apple co-founder The Woz going into reality TV...http://t.co/N4TcQdV5MV
506,623496019,False,finalized,3,12/12/14 16:15,3,0.7039,Tue Dec 02 21:31:23 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'inc', 'price', 'close', 'decemb']","Apple Inc. price at close, December 02, 2014, is 114.63. #apple #AAPL"
507,623496020,False,finalized,3,12/12/14 9:16,1,0.6971,Tue Dec 02 21:34:34 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['announc', 'support', 'critic', 'follow', 'samsung', 'larg', 'screen', 'game']",2/ At its announcement @samsung supporters criticized #AAPL for 'following' Samsung into the large screen game.
508,623496021,False,finalized,4,12/12/14 8:36,3,0.7244,Tue Dec 02 21:36:48 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['take', 'bluetooth', 'call', 'whole', 'new', 'level']",We're out here taking Bluetooth calling to a whole new level where you at @Microsoft @Apple @BillGates http://t.co/YWVxCWwnww
509,623496022,False,finalized,3,12/11/14 21:13,3,0.6505,Tue Dec 02 21:38:07 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['look', 'especi', 'declin', 'sale', 'look', 'like', 'decid', 'want', 'samsung', 'piec', 'pie']","3/ Looking at it now, especially with @samsung's declining sales, it looks more like #AAPL just decided it wanted Samsung's piece of the pie"
510,623496023,False,finalized,3,12/12/14 21:42,5,1.0,Tue Dec 02 21:38:16 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['thank', 'fix', 'sourcekit', 'crash', 'life', 'better']",Thank you @Apple for fixing the #Swift sourcekit crashes in #XCode :). Life is better now! http://t.co/NbRWTTcZ35
511,623496024,False,finalized,6,12/11/14 21:16,1,0.4939,Tue Dec 02 21:39:53 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['da', 'fuck', 'middl', 'finger', 'emoji', 'ignor', 'niggaz', 'shit', 'talk', 'wit', 'singl', 'sign']",Where da fuck is this middle finger emoji @apple so I can ignore my Niggaz shit talk wit a single sign
512,623496025,False,finalized,3,12/12/14 0:42,5,0.6542,Tue Dec 02 21:42:33 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['cool', 'appl', 'patent', 'iphon', 'drop', 'protect', 'mechan', 'chang', 'devic', 'angl', 'freefal']",So cool! Apple Patents iPhone Drop Protection Mechanism That Changes Device Angle In Freefall #aapl #AppleWatch http://t.co/Yck87DOCeQ
513,623496026,False,finalized,3,12/12/14 18:27,1,1.0,Tue Dec 02 21:42:38 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['sign', 'utterli', 'broken', 'wifi', 'driver', 'air', 'sit', 'lap', 'desper', 'enough', 'read', 'email', 'android', 'phone']",Sign of utterly broken wifi driver: my @apple Air sitting on my lap I'm desperate enough to read my email on my Android phone
514,623496027,False,finalized,3,12/12/14 13:46,3,1.0,Tue Dec 02 21:45:01 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['mobilefirst', 'enterpris', 'collabor', 'onlin', 'game', 'changer']",@Apple @ibmbizanalytics MobileFirst enterprise collaboration online. Game changer? #doclens http://t.co/FsOvxCiit5 http://t.co/qwCUhsq57u
515,623496028,False,finalized,3,12/12/14 2:33,3,1.0,Tue Dec 02 21:45:09 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['hand', 'elgato', 'smart', 'power', 'mophi', 'powerst', 'plu', 'extern', 'batteri', 'io', 'blog']",Hands-On With Elgato Smart Power and Mophie Powerstation Plus External Batteries [iOS Blog] http://t.co/ixtMoOjRpI #AAPL
516,623496029,False,finalized,3,12/11/14 20:30,5,0.6613,Tue Dec 02 21:45:19 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['move', 'toward', 'connect', 'everyday', 'life', 'rt', 'futur', 'appl']",#AAPL moving towards the #IoT and more connectivity in your everyday life. RT @businessinsider: THE FUTURE OF APPLE http://t.co/ZiKLflrHpm
517,623496030,False,finalized,3,12/12/14 13:39,3,1.0,Tue Dec 02 21:47:01 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['know', 'someon', 'work', 'work', 'cupertino']",Who knows someone that works or has worked @apple in Cupertino? #bayarea #techies
518,623496031,False,finalized,6,12/11/14 20:52,5,0.5104,Tue Dec 02 21:50:42 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['let', 'us', 'maintain', 'enjoy', 'young', 'via']",@Apple #ipad #innovation  let us maintain what we enjoyed when we were young http://t.co/Tpt3k2GBAS via @HuffPostTech http://t.co/Tpt3k2GBAS
519,623496032,False,finalized,3,12/11/14 20:59,3,1.0,Tue Dec 02 21:53:41 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['sick', 'petit', 'one']",@renoxalex @Apple so sick @tacobell is petitioning for one
520,623496033,False,finalized,8,12/11/14 14:23,3,0.6318,Tue Dec 02 22:05:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['need', 'come', 'new', 'emoji', 'perhap', 'one', 'claw']",@apple need to come out with new emojis. Perhaps one that is a @Raptors claw
521,623496034,False,finalized,3,12/12/14 1:18,3,1.0,Tue Dec 02 22:05:36 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'releas', 'final', 'cut', 'pro', 'xcode', 'mac', 'blog']",Apple Releases Final Cut Pro 10.1.4 and Xcode 6.1.1 [Mac Blog] http://t.co/LjOSIwSpy7 #AAPL
522,623496035,False,finalized,3,12/12/14 22:00,3,0.6841,Tue Dec 02 22:05:44 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'inc', 'iphon', 'may', 'infring', 'chines', 'compani', 'patent']",Apple Inc. iPhone 6 May Infringe On Chinese Company's Patent http://t.co/fcCrpUvyRi #AAPL
523,623496036,False,finalized,3,12/12/14 3:37,3,1.0,Tue Dec 02 22:05:45 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['appl', 'inc', 'head', 'trial', 'digit', 'music', 'claim']",Apple Inc heads to trial over digital music claims http://t.co/ojTt06NJ5r #AAPL
524,623496037,False,finalized,3,12/12/14 15:01,1,1.0,Tue Dec 02 22:08:53 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['chines', 'smartphon', 'maker', 'claim', 'copi', 'iphon', 'design']",Chinese smartphone maker claims #Apple copied iPhone 6 design - http://t.co/iUzewX1JuE #AAPL #Android
525,623496038,False,finalized,3,12/11/14 21:00,3,1.0,Tue Dec 02 22:09:04 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['contact', 'rt', 'anybodi', 'sold', 'iphon', 'question', 'amp', 'find', 'googl']",contact @Apple RT @mrstiffanyanne anybody that sold an iPhone before? i have questions &amp; can't find them on Google!!!
526,623496039,False,finalized,3,12/12/14 17:48,5,0.6544,Tue Dec 02 22:10:20 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['goe', 'red', 'aid', 'awar', 'everi', 'like', 'get', 'month', 'donat', 'quarter']","@apple goes red for aids awareness #ProductRED #fuckaids 
http://t.co/NVJbsh3duW
for every like i get this month a will donate a quarter"
527,623496040,False,finalized,3,12/12/14 20:00,3,1.0,Tue Dec 02 22:13:40 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['group', 'messag', 'peopl']",WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple
528,623496041,False,finalized,6,12/11/14 13:58,1,0.68,Tue Dec 02 22:14:30 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['group', 'messag', 'peopl']",RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple
529,623496042,False,finalized,3,12/11/14 20:06,1,1.0,Tue Dec 02 22:16:34 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['group', 'messag', 'peopl']",RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple
530,623496043,False,finalized,3,12/12/14 2:53,1,1.0,Tue Dec 02 22:17:50 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['group', 'messag', 'peopl']",RT @Laura_Kate8: WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE. @apple
531,623496044,False,finalized,3,12/12/14 2:17,3,1.0,Tue Dec 02 22:18:11 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['search', 'compani', 'search', 'platform']",Is @apple the most searched for company and @google the most searched on platform?
532,623496045,False,finalized,3,12/12/14 2:36,5,1.0,Tue Dec 02 22:21:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,['love'],I love my #iphone6 @apple #MobilePhone http://t.co/5AJVSQXGDn http://t.co/kLwBBWIp0o
533,623496046,False,finalized,3,12/12/14 19:59,3,1.0,Tue Dec 02 22:23:40 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['learn', 'appl']",I'm learning all about Apple at @Influenster! @Apple http://t.co/CKyptDnrtg
534,623496047,False,finalized,3,12/12/14 13:37,3,1.0,Tue Dec 02 22:30:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,"['time', 'start', 'buy', 'appl']",#AAPL:Is it time to start buying Apple?...http://t.co/5nulnjlbaG
