,target,id,date,flag,user,text,text_original
19952,0,1556968405,Sun Apr 19 01:16:53 PDT 2009,NO_QUERY,SammiStatic913,"['super', 'tire', 'want', 'home', 'bed']",I'm super tired and want to be home in my bed.. 
258594,0,1985227633,Sun May 31 16:41:20 PDT 2009,NO_QUERY,hindooo,"['im', 'soooo', 'sad', 'sleeeep', 'yet', 'work', 'hr']",im soooo sad i did not sleeeep yet i have to work after 2 hrs 
381042,0,2052698538,Sat Jun 06 01:40:37 PDT 2009,NO_QUERY,thecomicproject,"['love', 'piec', 'peacemak', 'play', 'piano', 'yugoslav', 'terrorist', 'never', 'found', 'tune']","@RajaSen There's a lovely piece in his Peacemaker played on the piano by the Yugoslav terrorist, never found out which tune that is "
64250,0,1688000772,Sun May 03 10:06:14 PDT 2009,NO_QUERY,juju8,"['coffe', 'never', 'affect', 'today', 'hit', 'sleep']",For a while...coffee never affected me...today it hits me...can't sleep 
40197,0,1573726285,Tue Apr 21 02:33:44 PDT 2009,NO_QUERY,gazebow,"['annoyingli', 'page', 'quot', 'note', 'alway', 'short', 'quot', 'wrong', 'hate', 'world']","@niksargent But annoyingly, from that page: &quot;[Note: It's is ALWAYS short for it is.]&quot; is wrong too. I hate the world. "
1144010,4,1977545392,Sat May 30 21:11:20 PDT 2009,NO_QUERY,lococlaire,"['still', 'tri', 'figur', 'twitter', 'work', 'know', 'probabl', 'like', 'simpl', 'thing', 'ever', 'oh', 'well']","Still trying to figure out how twitter works I know, probably like the most simple thing ever, oh well "
782728,0,2323735555,Thu Jun 25 01:21:17 PDT 2009,NO_QUERY,farika,"['wonder', 'hubbi', 'wherabout', 'sibuk', 'banget', 'apa', 'ya']",is wondering about her hubby's wherabouts. sibuk banget apa ya?  http://plurk.com/p/13sp3q
1054813,4,1962093361,Fri May 29 10:30:46 PDT 2009,NO_QUERY,Jlatt513,"['cut', 'day', 'spend', 'day', 'downtown', 'robbi', 'movi', 'bowl', 'sea', 'parti']",Cut day! Spending the day downtown with Robbie then movie bowling and under the sea party 
247855,0,1982572160,Sun May 31 11:28:39 PDT 2009,NO_QUERY,thisismee_,"['amp', 'miss', 'guy', 'muuch']",@Jonasbrothers &amp; @ddlovato i miss u guys so muuch! 
1238671,4,1993350256,Mon Jun 01 10:14:10 PDT 2009,NO_QUERY,DanielPrieto,"['almorzando', 'bollito', 'pelon', 'buen', 'provecho', 'peopl']",Almorzando bollitos pelones  Buen provecho people!
1013192,4,1881293398,Fri May 22 04:13:42 PDT 2009,NO_QUERY,daniechubby,"['movi', 'night', 'sound', 'great']",a movie night? sounds great..... 
1217382,4,1989730493,Mon Jun 01 02:36:21 PDT 2009,NO_QUERY,whymejc,"['favorit', 'site', 'omg']",@Dzoldnuts  was just @ my favorite site...OMG  
1249864,4,1996173136,Mon Jun 01 14:39:02 PDT 2009,NO_QUERY,DanaJeter,"['kno', 'im', 'im', 'alright', 'livin', 'breathin']",@thefuel you kno im j/k im alright livin n breathin 
719230,0,2260531685,Sat Jun 20 19:22:07 PDT 2009,NO_QUERY,vinissm,"['happi', 'news', 'event', 'good']",because I can not not be happy with news and events as good? 
1242216,4,1994186655,Mon Jun 01 11:32:52 PDT 2009,NO_QUERY,JLBrown328,"['much', 'time', 'sun', 'weekend', 'creat', 'memori', 'loss', 'drove', 'manalapan', 'morn', 'instead', 'jackson', 'silli']",Too much time in the sun this weekend created some memory loss. I drove to Manalapan this morning instead of Jackson! Silly 
448310,0,2068926626,Sun Jun 07 14:57:18 PDT 2009,NO_QUERY,Apprentice_AOL,"['think', 'might', 'cri', 'dream', 'anoth', 'year']",I think I might cry. The #apprentice dream is over for another year 
738866,0,2265577879,Sun Jun 21 06:53:14 PDT 2009,NO_QUERY,Junesie71,"['fallen', 'well', 'hope', 'stay', 'happi', 'pill']",Fallen down the well again and no hope of staying off the happy pills 
1593888,4,2192039251,Tue Jun 16 06:24:24 PDT 2009,NO_QUERY,Erameline,"['ye', 'got', 'valu', 'pack', 'collect', 'work', 'life', 'deliber']","@SnowVsAsphalt Yes ma'am.  I got the value pack or w/e, with the collected works and A Life Deliberate. "
611205,0,2224483592,Thu Jun 18 09:33:28 PDT 2009,NO_QUERY,denicefrohman,"['guess', 'zoo', 'today', 'either']",i guess no zoo today either 
1534776,4,2178859971,Mon Jun 15 08:18:27 PDT 2009,NO_QUERY,katfrances,"['may', 'courag', 'dream', 'wisdom', 'make', 'intellig', 'plan', 'see', 'plan', 'end', 'quot', 'said', 'today', 'yoga', 'teacher']",May you have the courage to dream the wisdom to make intelligent plans and the will to see the plans to the end&quot; said todays yoga teacher 
769056,0,2301236988,Tue Jun 23 15:10:36 PDT 2009,NO_QUERY,smt504,"['miss', 'elli', 'soo', 'happi', 'hemlin', 'dalla']",I'm missing @swankboutique and Elly's  but soo happy there is a Hemline in Dallas!
926737,4,1755771523,Sun May 10 09:59:14 PDT 2009,NO_QUERY,tromboneforhire,"['hey', 'make', 'sure', 'ok', 'call', 'concern', 'friend', 'ti']","@carocat Hey, I'm just making sure you're ok. Call me a concerned friend, tis all "
594714,0,2218583397,Wed Jun 17 22:45:02 PDT 2009,NO_QUERY,Sillypea,"['want', 'cat']",i want a cat! 
675620,0,2248147744,Fri Jun 19 20:10:28 PDT 2009,NO_QUERY,lov3amy,"['what', 'rian', 'stickam', 'got', 'alex']",@KaylaO whats rian's stickam?? i got alex's but not his 
1435927,4,2060891394,Sat Jun 06 19:46:47 PDT 2009,NO_QUERY,cynthea,"['sound', 'like', 'perfect', 'day']",@kristin_daly Sounds like a perfect day to me. 
749473,0,2285087455,Mon Jun 22 14:41:30 PDT 2009,NO_QUERY,emofreak363,"['today', 'amptev', 'month', 'anniversari', 'play', 'zelda', 'ever', 'sinc', 'woke']","Today is me&amp;steve's 4 month anniversary, and he's been playing zelda ever since we woke up "
370111,0,2050052869,Fri Jun 05 17:59:00 PDT 2009,NO_QUERY,kabre03,"['wast', 'time', 'go', 'pick', 'sam', 'trip', 'cape', 'cod', 'dang', 'realli', 'wish', 'could', 'gone']",Just wasting time before I have to go pick Sam up from her trip to Cape Cod.  dang I really wish I could've gone 
1374280,4,2051418379,Fri Jun 05 21:58:34 PDT 2009,NO_QUERY,riprukahs,"['pool', 'hop', 'warm', 'fire']",pool hopping... then warming up by the fire 
1164312,4,1979749451,Sun May 31 04:20:57 PDT 2009,NO_QUERY,SentimentalMood,"['mornin', 'kid', 'could', 'watch', 'tom', 'jerri', 'famili', 'guy', 'simpson', 'grown', 'folk', 'poor', 'babi', 'need', 'choic']",@NIABCHICAGO Mornin' kids could watch Tom and Jerry! Family Guy and The Simpsons are for grown folks. Poor babies need more choices 
1557463,4,2185601825,Mon Jun 15 17:37:39 PDT 2009,NO_QUERY,geneviesofia,"['busyyyyyyyyi', 'love', 'life', 'love', 'boyfriendddd', 'sososososooooooo', 'much']",been very busyyyyyyyyy. i love my life  i love my boyfriendddd sososososooooooo much!!!!
483862,0,2180544923,Mon Jun 15 10:36:55 PDT 2009,NO_QUERY,LaurenEeeXox,"['reallyy', 'wantss', 'see', 'ne', 'yo', 'jeri', 'hilsonnnnn']",Reallyy wantss to see ne-yo and jeri hilsonnnnn 
1194278,4,1984414551,Sun May 31 15:03:45 PDT 2009,NO_QUERY,matcarpenter,"['yeah', 'us', 'aussi', 'realli', 'weird']","@gewoonlianne Yeah, us Aussies are really weird "
627228,0,2230857687,Thu Jun 18 17:42:17 PDT 2009,NO_QUERY,OXdenise,"['nooo', 'funn', 'aroundd']",@xlyssaa nooo  that's no funn if you're not aroundd.
1127084,4,1975137221,Sat May 30 14:31:28 PDT 2009,NO_QUERY,HawaiianLife,"['island', 'life', 'pull', 'go', 'figur', 'rest', 'get']",@HopeHeals The island life is what pulls me to go there... I'll figure the rest out when I get there... 
869405,4,1678130004,Sat May 02 05:37:11 PDT 2009,NO_QUERY,artzybrothers,"['got', 'home', 'boni', 'height', 'much', 'fun', 'wet', 'wild', 'babi']",just got home from boni heights.. i had so much fun! wet and wild baby! 
568582,0,2207596421,Wed Jun 17 08:08:22 PDT 2009,NO_QUERY,SophieHoward09,"['tiredddddd', 'fridayyy']",tiredddddd  but 17 on fridayyy x
1517917,4,2175897981,Mon Jun 15 02:19:08 PDT 2009,NO_QUERY,LaniSimpson,"['love', 'ghost', 'whisper', 'great', 'xx']","@evmk71 I love Ghost Whisperer too, it's great  xx"
935555,4,1792772218,Thu May 14 00:11:33 PDT 2009,NO_QUERY,PreciousPyn,"['hope', 'join', 'us', 'next', 'year', 'funk', 'fest']",@chaculvin We hope you join us next year at Funk Fest 
870403,4,1678363267,Sat May 02 06:27:50 PDT 2009,NO_QUERY,TElaine85,"['miss', 'love', 'wit', 'us']",Misses him....I'm so in love wit us 
539870,0,2199565618,Tue Jun 16 17:41:07 PDT 2009,NO_QUERY,chrysdanielle,"['aww', 'fritz', 'ok', 'wanna', 'talk']","@fritzpahang aww fritz, are you ok? wanna talk? "
552951,0,2203517072,Tue Jun 16 23:55:05 PDT 2009,NO_QUERY,nfunkhouserr,"['want', 'big', 'burrito', 'pork', 'lettuc', 'bean', 'rice', 'gaucamol', 'sourcream', 'chees', 'onion', 'cilantro', 'hot', 'sauc', 'ev', 'er', 'thang']","I want a big burrito with all of it. Pork, lettuce, beans, rice, gaucamole, sourcream, cheese, onions, cilantro, hot sauce. EV-ER-Y-THANG "
252149,0,1983654461,Sun May 31 13:34:25 PDT 2009,NO_QUERY,Jstarkiki,"['yea', 'broke', 'touch', 'screen', 'gota', 'use', 'dash', 'dont', 'tmobil', 'text', 'ya', 'fone', 'wont', 'get', 'txt']",@YungMerc53 yea but i broke my touch screen now i GOTA use my DASH N if U dont have A Tmobile n i text u ya FONE wont get my txt. 
1428180,4,2059516173,Sat Jun 06 17:05:26 PDT 2009,NO_QUERY,xCarlyy,"['gonna', 'go', 'bed', 'night']",Gonna go to bed now  G'night x
1266301,4,1999628518,Mon Jun 01 20:32:52 PDT 2009,NO_QUERY,xtineismyhero,"['haha', 'right']",@nicksantino haha you are so right 
271123,0,1989961197,Mon Jun 01 03:24:57 PDT 2009,NO_QUERY,mesomar,"['ok', 'month', 'june', 'day', 'till', 'bday', 'go', 'field']",Ok here I am month of June 24 more days till my bday. And I'm going out to the field. 
237384,0,1980191738,Sun May 31 06:00:00 PDT 2009,NO_QUERY,Lauren2434,"['look', 'good', 'think', 'cri', 'time', 'come', 'everywher', 'nov', 'au']",@teaganxoxo I no  it looks so good I think I'll cry a few times in it! Does it come out everywhere in nov? Or just aus?
1470647,4,2065075294,Sun Jun 07 07:50:19 PDT 2009,NO_QUERY,marilynmolk,"['sunday', 'funday', 'lunch', 'art', 'museum', 'mom', 'dad']","Sunday, Funday! Lunch and Art Museum with mom and dad "
1570431,4,2188595827,Mon Jun 15 22:11:22 PDT 2009,NO_QUERY,TWUC_Tara,"['love', 'noth', 'peopl', 'ignor', 'abl', 'sleep', 'ill', 'home', 'hour']",I love NOTHING more then having people ignore me and not being able to sleep. Ill be home in 13 hours 
1341159,4,2031326292,Thu Jun 04 09:39:34 PDT 2009,NO_QUERY,mindbendermind,"['mindbendersuprem', 'com', 'day', 'love', 'let', 'make', 'rain', 'magic', 'peopl', 'ear']","@AyoLeilani - mindbendersupreme@gmail.com is me, all day, love! let's make it rain magic on people's ears "
1472138,4,2065331171,Sun Jun 07 08:22:31 PDT 2009,NO_QUERY,liveDANGEROUS,"['feel', 'way', 'better', 'told']",Feel way better after I just told her off. 
1220801,4,1990090401,Mon Jun 01 03:50:54 PDT 2009,NO_QUERY,patvandiest,"['beljo', 'invad', 'ye']",@andiraa BelJo invades @tebakangaring too!! yes! 
704711,0,2256132193,Sat Jun 20 12:18:32 PDT 2009,NO_QUERY,desmondliao,"['saw', 'graphic', 'close', 'youtub', 'clip', 'iranian', 'protest', 'bleed', 'death']",Just saw a graphic and close up YouTube clip of a Iranian protester bleeding to death 
449192,0,2069189262,Sun Jun 07 15:25:29 PDT 2009,NO_QUERY,RonnieCross,"['get', 'feel', 'beinazir', 'like', 'sure', 'lol', 'think']","@OfficialBB #bb10 i get the feeling it will be Beinazir..... i like her..... not sure why, but i do lol..... but i think it will be her "
1469525,4,2064908813,Sun Jun 07 07:27:37 PDT 2009,NO_QUERY,TeamUKskyvixen,"['kinda', 'hope', 'someth', 'sweet', 'like', 'sat', 'kitchen', 'tabl', 'kinda', 'happen', 'ok', 'im', 'hopeless', 'romant']","@suzysak I kinda hope it something sweet, like their sat at the kitchen table, and it just kinda happens ... ok im a hopeless romantic "
1297188,4,2004453334,Tue Jun 02 08:13:30 PDT 2009,NO_QUERY,saintjohnshawn,"['co', 'worker', 'count', 'tri', 'guess', 'amount', 'look', 'forward', 'hit']","@markfreeze No, a co-worker counted them - I was trying to guess the amount.  We are looking forward to hitting 100 now "
1206501,4,1986815376,Sun May 31 19:21:18 PDT 2009,NO_QUERY,aliciasparks,"['pretti', 'pleas', 'new', 'moon', 'preview', 'ah', 'wait', 'til', 'novemb']","was pretty pleased with the 'new moon' preview! ah, can't wait 'til november "
1066675,4,1965353625,Fri May 29 15:46:17 PDT 2009,NO_QUERY,ericaweezy,"['sister', 'get', 'readi', 'danc']",my sister is getting me ready for the dance 
71720,0,1694043639,Mon May 04 00:49:59 PDT 2009,NO_QUERY,claireista,"['work', 'hour', 'even', 'though', 'bank', 'holiday', 'home', 'time', 'rest', 'snooker', 'though']",I'm at work for 4 hours even though its a bank holiday   Will be home in time for the rest of the snooker though!
245855,0,1982104909,Sun May 31 10:32:12 PDT 2009,NO_QUERY,CrazziieBabiie,"['lush', 'day', 'weekend', 'lol', 'miss', 'ella']",Having A lush 8-Day Weekend!! Lol I Miss Ella 
94682,0,1771154186,Mon May 11 23:22:19 PDT 2009,NO_QUERY,faithhopeLOVEjg,"['strang', 'get', 'mad', 'homeless', 'peopl', 'steal', 'recycl', 'also', 'feel', 'bad']",its strange that i get mad when homeless people steal my recycleables at 2 am. but then i also feel bad for them 
500541,0,2186882995,Mon Jun 15 19:28:30 PDT 2009,NO_QUERY,Jananabanana,"['lol', 'sound', 'like', 'everyday', 'school', 'life', 'damn', 'chines', 'food']","@chelalala lol, that sounds like my everyday after school life, damn chinese food. "
304502,0,1999755366,Mon Jun 01 20:45:52 PDT 2009,NO_QUERY,djskunkdiesel,"['wow', 'huge', 'snot', 'rocket', 'sorri', 'twitpic']",Wow what an huge snot rocket!! sorry no twitpic 
736941,0,2265122637,Sun Jun 21 05:50:43 PDT 2009,NO_QUERY,abbiemiller,"['link', 'mention', 'work', 'interest']",@activeducator This http://twurl.nl/4abtu6 link you mentioned is not working.  I was very interested too 
1570523,4,2188612793,Mon Jun 15 22:13:19 PDT 2009,NO_QUERY,UGJ78,"['work', 'nine', 'day', 'left']",Off to work again.... Only nine days left... 
609131,0,2223600283,Thu Jun 18 08:28:44 PDT 2009,NO_QUERY,RocketMinx,['yeah'],@SinfulKnight yeah 
1415758,4,2057280923,Sat Jun 06 12:42:32 PDT 2009,NO_QUERY,toddhuff1234,"['quot', 'quot', 'think', 'go', 'rain', 'quot', 'clint', 'eastwood', 'rain', 'todd']","Quote-- &quot;If you think it is going to rain, it will&quot; Clint Eastwood..  is it raining there? Todd http://bit.ly/9VnJG"
1579681,4,2189972476,Tue Jun 16 01:24:32 PDT 2009,NO_QUERY,lindseyshare,"['face', 'radio']",has a face for the radio 
769355,0,2301378734,Tue Jun 23 15:21:47 PDT 2009,NO_QUERY,Yazdance,"['monterrey', 'mexico']",@collective_soul And again...NO MONTERREY MEXICO  
694276,0,2252950486,Sat Jun 20 07:18:25 PDT 2009,NO_QUERY,ChipMunkFace,"['got', 'headach']",i just got a headache 
527685,0,2194742398,Tue Jun 16 10:12:04 PDT 2009,NO_QUERY,heyyANGELICA,"['two', 'peopl', 'got', 'shot', 'town', 'within', 'day']",two people got shot in our town within 3 days 
1070129,4,1966059026,Fri May 29 17:02:48 PDT 2009,NO_QUERY,shellykramer,"['love', 'first', 'time', 'read', 'love', 'second', 'time']","@TLW3 I loved it the first time I read it, loved it the second time, too "
1553994,4,2184763129,Mon Jun 15 16:23:05 PDT 2009,NO_QUERY,frodaddi,"['oh', 'lordi', 'hot', 'wooosh', 'think', 'go', 'play', 'sprinkler']",its  oh my lordy  hot here....  wooosh  i think  i'll  go  play in the sprinkler  
1590864,4,2191466964,Tue Jun 16 05:20:12 PDT 2009,NO_QUERY,thisisphoto,"['head', 'work', 'network', 'home', 'anoth', 'shoot', 'keep', 'em', 'comin']","heading out for work, networking, and then home for another shoot  keep em comin !"
1010737,4,1881030454,Fri May 22 03:21:32 PDT 2009,NO_QUERY,ditamaharani,"['browni', 'girl', 'scout', 'cooki', 'heather']",@nicolerichie You were a Brownie. You were a Girl Scout Cookie. its Heathers 
637204,0,2234127329,Thu Jun 18 22:28:45 PDT 2009,NO_QUERY,caitlincoyne,['tireddd'],very tireddd 
245072,0,1981918909,Sun May 31 10:09:32 PDT 2009,NO_QUERY,shereenwong,"['stay', 'late', 'stat']",stayed up late for Stats! 
159826,0,1956928786,Thu May 28 23:03:14 PDT 2009,NO_QUERY,essential_e,"['sooo', 'welcom', 'wish', 'live', 'canada']",@meg___ you are sooo very welcome.. i wish i lived in canada 
699056,0,2254322302,Sat Jun 20 09:34:14 PDT 2009,NO_QUERY,WyssaNardpants,"['hate', 'part', 'right']",I hate this part right here 
650205,0,2237499029,Fri Jun 19 05:54:14 PDT 2009,NO_QUERY,lovebug449,"['eat', 'breakfast']",up  eating breakfast
1177148,4,1981374455,Sun May 31 09:01:11 PDT 2009,NO_QUERY,sabbiarossa,"['ye', 'milki', 'white', 'abl', 'see', 'blue', 'blood', 'vessel', 'skin', 'definit', 'new', 'tan', 'hope', 'good']","@Fiorile yes, milky-white-and-being-able-to-see-blue-blood-vessels-through-the-skin is definitely the new tan. :p Hope you're doing good! "
566282,0,2206791750,Wed Jun 17 07:03:37 PDT 2009,NO_QUERY,missangel5,"['feelin', 'today']",Just not feelin it today! 
1499739,4,2070954960,Sun Jun 07 18:35:03 PDT 2009,NO_QUERY,JoBroGirl25,"['good', 'luck', 'call']",@TeamDemi_Lovato Good luck with calling! 
443011,0,2067443821,Sun Jun 07 12:21:13 PDT 2009,NO_QUERY,LouisRabin,"['dave', 'reasson', 'wish', 'would', 'go', 'home', 'shut', 'hell']",With dave for some reasson I wish he would go home and shut the hell up  http://twitpic.com/6ukb6
1361856,4,2049186659,Fri Jun 05 16:26:46 PDT 2009,NO_QUERY,ItsVickyO,"['two', 'step', 'process', 'download', 'play']",@KaylaVaughn a two step process...download then play... 
964412,4,1827520415,Sun May 17 10:53:08 PDT 2009,NO_QUERY,nadinechrist,"['ah', 'im', 'fine', 'today']",@lifeisamusical ah im fine!  what did you do today?
1065668,4,1964972391,Fri May 29 15:06:56 PDT 2009,NO_QUERY,AshleyKate09,"['parti', 'time']",Party time 
831568,4,1557468841,Sun Apr 19 04:18:10 PDT 2009,NO_QUERY,joneconde,"['woooowww', 'cant', 'believ', 'your', 'spain', 'love', 'demi']",@ddlovato woooowww!!! i can�t believe you�re in spain!!!! a!!!!! i love you demi!!!!! 
160219,0,1957015287,Thu May 28 23:16:58 PDT 2009,NO_QUERY,skk123,[],@MrRathbone what about me 
908762,4,1750965205,Sat May 09 18:20:44 PDT 2009,NO_QUERY,Stone007,"['whaaaaaaaaaat', 'tha', 'hot', 'super', 'nice']",@OfficialBgizzle  Whaaaaaaaaaat?!  Thas HOT B!    Super nice!
1408356,4,2055681671,Sat Jun 06 09:45:48 PDT 2009,NO_QUERY,DaCappaholic,"['lol', 'tell', 'lil', 'birdi', 'snitch', 'get', 'stitch']",@dirtydymondz Lol tell that lil birdy that Snitches get Stitches!! 
1173381,4,1980758135,Sun May 31 07:35:54 PDT 2009,NO_QUERY,the_sex,"['love', 'littl', 'ben', 'eastend', 'majorli', 'camp', 'danc', 'around', 'girl', 'aloud', 'watch', 'funni']",Loves that little Ben in Eastenders is now majorly camp and dancing around to Girls Aloud.. I should watch this more too.. So funny.. 
1495169,4,2069864667,Sun Jun 07 16:40:08 PDT 2009,NO_QUERY,_stephanina,"['enjoy', 'shoot', 'look', 'forward', 'dinner', 'parent', 'famili', 'friend']",Enjoyed shooting now looking forward to dinner @ the parents with family and friends 
1589939,4,2191311694,Tue Jun 16 05:00:23 PDT 2009,NO_QUERY,vlh,"['ye', 'think', 'bit', 'far', 'hand', 'ted', 'leo']","@sebleedelisle  yes, i think it's a bit far.  but on the other hand, it IS ted leo...  "
1109059,4,1971827247,Sat May 30 07:59:14 PDT 2009,NO_QUERY,Lode_,"['bbq', 'sun', 'beer', 'non', 'alcohol', 'cider', 'wooooooo', 'miss', 'upcom', 'food', 'overload']",BBQ!! sun!! beer (non-alcoholic)!!! 0% cider!! wooooooo..... all that's missing is the upcoming food-overload 
1269178,4,2000171341,Mon Jun 01 21:33:15 PDT 2009,NO_QUERY,ahmier,"['amp', 'newest', 'member', 'watch', 'us', 'outsel', 'ciara', 'keri', 'amp', 'lil', 'mama']","@Assante, @Cztron, &amp; @Ahmier are the newest members of @DanityKane -  Watch us outsell Ciara, Keri, &amp; Lil Mama by ourselves."
